37,80,11,29,95,36,25,10,36,80,11,20,94,43,21,14,201587,11.0,5.0,10.0,11.0,4.0,2.0,1.0,200746,20.0,3.0,1.0,17.0,8.0,1.0,1.0,201581,24.0,16.0,3.0,14.0,10.0,4.0,6.0,202083,3.0,0.0,0.0,1.0,1.0,0.0,4.0,203081,16.0,2.0,4.0,14.0,5.0,1.0,-3.0,201964,3.0,1.0,1.0,2.0,1.0,1.0,-1.0,202329,0.0,5.0,1.0,1.0,0.0,0.0,-2.0,201583,26.0,6.0,2.0,16.0,9.0,1.0,-6.0,201577,8.0,3.0,1.0,8.0,4.0,1.0,-5.0,203085,8.0,1.0,2.0,8.0,3.0,1.0,-4.0,202349,23.0,8.0,11.0,20.0,9.0,6.0,-4.0,203076,15.0,5.0,1.0,10.0,5.0,2.0,4.0
31,91,6,24,97,42,13,10,46,85,8,18,122,52,27,11,2422,4.0,0.0,1.0,8.0,1.0,1.0,-23.0,201574,16.0,10.0,1.0,14.0,7.0,0.0,-22.0,202326,19.0,11.0,1.0,14.0,5.0,1.0,-22.0,201936,2.0,1.0,0.0,4.0,0.0,0.0,-13.0,201166,9.0,2.0,2.0,10.0,3.0,2.0,-27.0,202738,20.0,3.0,4.0,10.0,3.0,4.0,2.0,201568,18.0,3.0,4.0,9.0,6.0,1.0,19.0,202702,6.0,8.0,0.0,8.0,3.0,0.0,27.0,201585,12.0,7.0,1.0,10.0,6.0,0.0,27.0,2738,11.0,8.0,8.0,7.0,4.0,2.0,28.0,201951,11.0,4.0,7.0,7.0,4.0,2.0,23.0,1889,4.0,3.0,3.0,1.0,0.0,1.0,9.0
41,83,10,25,98,37,23,18,39,80,14,34,111,41,22,15,201156,30.0,4.0,2.0,23.0,12.0,0.0,-9.0,201152,14.0,6.0,1.0,10.0,7.0,5.0,-12.0,2198,2.0,8.0,1.0,2.0,1.0,1.0,-2.0,2202,9.0,1.0,0.0,8.0,3.0,2.0,-10.0,202323,16.0,4.0,6.0,16.0,6.0,2.0,-14.0,2748,6.0,7.0,9.0,9.0,3.0,4.0,4.0,1897,19.0,16.0,1.0,10.0,6.0,1.0,11.0,202365,0.0,4.0,1.0,4.0,0.0,0.0,8.0,2730,17.0,11.0,5.0,13.0,7.0,5.0,11.0,977,34.0,4.0,6.0,21.0,12.0,5.0,10.0,2768,14.0,0.0,4.0,11.0,5.0,1.0,7.0,201975,12.0,2.0,1.0,10.0,4.0,1.0,8.0
39,85,8,30,103,43,29,7,32,78,7,23,96,44,14,12,2554,2.0,2.0,1.0,3.0,1.0,0.0,8.0,202334,13.0,6.0,2.0,9.0,6.0,2.0,12.0,202685,2.0,2.0,1.0,2.0,1.0,1.0,12.0,201942,19.0,7.0,3.0,19.0,8.0,2.0,7.0,101181,18.0,10.0,14.0,12.0,6.0,0.0,0.0,101161,8.0,8.0,1.0,6.0,4.0,0.0,-3.0,202718,12.0,6.0,4.0,11.0,4.0,1.0,-17.0,202694,19.0,6.0,1.0,11.0,6.0,3.0,-2.0,201600,7.0,13.0,0.0,7.0,3.0,2.0,-9.0,201935,28.0,4.0,4.0,18.0,7.0,2.0,-2.0,202391,7.0,1.0,2.0,9.0,3.0,3.0,-7.0,202962,8.0,7.0,0.0,7.0,4.0,0.0,7.0
39,90,9,31,96,45,15,17,40,78,10,29,109,42,18,18,200758,2.0,4.0,1.0,3.0,1.0,2.0,5.0,203142,29.0,5.0,0.0,19.0,11.0,2.0,-6.0,2199,8.0,18.0,1.0,7.0,3.0,2.0,-14.0,101109,14.0,3.0,4.0,18.0,7.0,3.0,-11.0,467,5.0,4.0,3.0,9.0,2.0,3.0,-20.0,2747,17.0,3.0,0.0,13.0,7.0,2.0,1.0,202694,13.0,3.0,0.0,7.0,4.0,2.0,9.0,202718,9.0,5.0,3.0,9.0,4.0,3.0,9.0,201600,6.0,2.0,0.0,5.0,2.0,2.0,12.0,201935,28.0,10.0,3.0,18.0,9.0,1.0,13.0,202391,22.0,4.0,9.0,15.0,9.0,4.0,18.0,202962,8.0,8.0,0.0,5.0,3.0,1.0,8.0
44,82,6,14,102,42,31,17,39,96,7,25,93,43,25,17,203090,5.0,2.0,0.0,3.0,2.0,0.0,-9.0,201175,28.0,5.0,1.0,17.0,13.0,2.0,8.0,202696,14.0,11.0,2.0,13.0,7.0,3.0,7.0,201167,13.0,5.0,3.0,11.0,5.0,0.0,1.0,2749,6.0,4.0,12.0,11.0,2.0,4.0,-3.0,200755,18.0,1.0,7.0,12.0,8.0,1.0,11.0,1905,13.0,4.0,6.0,13.0,5.0,2.0,-6.0,201567,23.0,15.0,0.0,20.0,10.0,2.0,-4.0,201593,19.0,12.0,0.0,18.0,8.0,4.0,-6.0,203144,3.0,0.0,5.0,8.0,1.0,4.0,0.0,2557,11.0,2.0,3.0,7.0,4.0,2.0,5.0,201937,0.0,2.0,4.0,3.0,0.0,3.0,-8.0
29,71,7,20,76,34,15,17,35,78,5,22,88,42,19,12,2419,15.0,7.0,0.0,12.0,6.0,1.0,-8.0,101131,2.0,2.0,0.0,6.0,1.0,1.0,-9.0,202328,11.0,7.0,6.0,7.0,4.0,3.0,-10.0,202713,11.0,3.0,0.0,10.0,5.0,1.0,1.0,202688,16.0,5.0,5.0,16.0,5.0,5.0,-8.0,203083,7.0,6.0,0.0,8.0,2.0,0.0,-4.0,2406,11.0,3.0,0.0,6.0,2.0,0.0,9.0,201933,15.0,4.0,3.0,11.0,6.0,0.0,8.0,201599,6.0,10.0,1.0,6.0,3.0,1.0,1.0,2584,5.0,2.0,1.0,6.0,2.0,1.0,-2.0,101108,14.0,4.0,7.0,12.0,6.0,3.0,2.0,2037,15.0,3.0,2.0,17.0,7.0,3.0,14.0
41,85,8,22,101,38,29,8,34,83,3,13,90,51,15,19,201162,20.0,3.0,1.0,11.0,5.0,1.0,18.0,2449,14.0,6.0,10.0,11.0,7.0,2.0,28.0,101162,14.0,13.0,0.0,12.0,6.0,1.0,24.0,200769,22.0,5.0,1.0,13.0,10.0,1.0,14.0,201609,8.0,2.0,7.0,11.0,3.0,1.0,24.0,201563,7.0,3.0,2.0,8.0,3.0,1.0,-8.0,2422,6.0,6.0,2.0,7.0,2.0,3.0,-17.0,201574,8.0,6.0,2.0,10.0,4.0,1.0,-7.0,202326,9.0,10.0,0.0,10.0,1.0,3.0,-15.0,101128,6.0,2.0,0.0,6.0,2.0,1.0,-8.0,201166,12.0,3.0,3.0,11.0,6.0,1.0,-20.0,101236,4.0,6.0,3.0,4.0,1.0,1.0,1.0
38,85,4,14,107,49,22,12,36,79,6,20,93,37,23,17,201142,19.0,6.0,4.0,13.0,6.0,4.0,7.0,201586,25.0,17.0,1.0,16.0,10.0,3.0,24.0,2570,9.0,4.0,1.0,9.0,3.0,0.0,10.0,200757,2.0,3.0,1.0,8.0,1.0,0.0,12.0,201566,22.0,6.0,9.0,18.0,6.0,1.0,15.0,2755,20.0,1.0,1.0,10.0,7.0,1.0,6.0,201980,5.0,1.0,2.0,5.0,2.0,0.0,-11.0,1495,12.0,5.0,1.0,10.0,5.0,1.0,-15.0,201168,10.0,3.0,1.0,7.0,5.0,1.0,-5.0,202390,8.0,4.0,1.0,11.0,3.0,2.0,-20.0,2225,14.0,2.0,7.0,11.0,4.0,1.0,-16.0,1536,5.0,4.0,1.0,4.0,2.0,3.0,-5.0
30,80,6,11,80,51,16,19,28,75,2,11,71,39,14,16,200752,12.0,2.0,2.0,13.0,5.0,3.0,-3.0,2216,10.0,15.0,1.0,14.0,4.0,2.0,-1.0,201188,4.0,11.0,3.0,7.0,1.0,2.0,5.0,2754,6.0,3.0,0.0,6.0,2.0,1.0,-6.0,201144,17.0,4.0,4.0,12.0,6.0,2.0,-1.0,201578,4.0,5.0,0.0,7.0,2.0,2.0,9.0,2736,11.0,4.0,1.0,17.0,4.0,3.0,-5.0,2430,16.0,13.0,2.0,17.0,7.0,2.0,1.0,201149,11.0,9.0,3.0,8.0,5.0,3.0,-5.0,201158,13.0,4.0,1.0,12.0,4.0,3.0,-1.0,2550,4.0,2.0,5.0,8.0,2.0,4.0,-6.0,101126,4.0,0.0,2.0,5.0,2.0,1.0,-3.0
36,95,6,18,95,49,28,15,34,78,9,24,100,49,20,17,202698,2.0,2.0,1.0,4.0,1.0,0.0,-14.0,101110,11.0,2.0,2.0,9.0,3.0,1.0,-6.0,2731,6.0,2.0,1.0,9.0,3.0,1.0,-1.0,203078,17.0,5.0,4.0,22.0,8.0,1.0,-1.0,202348,27.0,11.0,11.0,22.0,10.0,1.0,-1.0,2403,18.0,4.0,6.0,7.0,5.0,2.0,9.0,2594,16.0,7.0,2.0,6.0,5.0,2.0,3.0,2746,17.0,13.0,1.0,12.0,6.0,3.0,12.0,201143,5.0,11.0,6.0,11.0,2.0,1.0,8.0,2734,8.0,0.0,1.0,6.0,3.0,3.0,-1.0,201952,13.0,3.0,6.0,12.0,5.0,2.0,7.0,2585,0.0,5.0,2.0,2.0,0.0,1.0,-2.0
36,70,7,16,99,33,19,16,39,75,12,24,113,36,25,14,202087,15.0,4.0,2.0,8.0,6.0,2.0,-7.0,202684,10.0,9.0,1.0,8.0,5.0,2.0,-4.0,2760,22.0,10.0,2.0,12.0,5.0,0.0,-3.0,203079,8.0,0.0,4.0,13.0,4.0,3.0,-17.0,202681,23.0,3.0,7.0,16.0,9.0,5.0,4.0,101139,13.0,4.0,1.0,7.0,4.0,2.0,-16.0,2554,3.0,0.0,0.0,4.0,1.0,2.0,-6.0,202334,4.0,4.0,3.0,7.0,2.0,1.0,-1.0,202685,8.0,7.0,1.0,6.0,3.0,0.0,-2.0,201942,16.0,5.0,4.0,9.0,4.0,1.0,15.0,101181,23.0,5.0,6.0,15.0,10.0,4.0,7.0,101161,17.0,6.0,4.0,7.0,6.0,2.0,16.0
33,77,7,17,90,38,16,14,37,83,5,20,92,48,23,15,2222,11.0,3.0,3.0,10.0,5.0,2.0,-12.0,2743,8.0,11.0,1.0,5.0,3.0,2.0,-11.0,201572,16.0,5.0,0.0,12.0,5.0,0.0,-3.0,2207,21.0,4.0,2.0,15.0,7.0,1.0,6.0,101114,14.0,2.0,5.0,12.0,5.0,3.0,-10.0,2586,0.0,0.0,0.0,2.0,0.0,0.0,-7.0,101107,11.0,10.0,2.0,11.0,5.0,0.0,6.0,200794,12.0,8.0,2.0,11.0,6.0,1.0,8.0,2744,16.0,11.0,1.0,15.0,8.0,1.0,4.0,200751,8.0,1.0,3.0,7.0,3.0,1.0,1.0,2590,19.0,2.0,6.0,17.0,6.0,5.0,7.0,202324,13.0,2.0,2.0,10.0,4.0,1.0,3.0
37,74,5,9,100,43,28,13,35,81,5,10,89,35,18,9,2736,21.0,4.0,3.0,9.0,5.0,3.0,12.0,2430,21.0,12.0,2.0,17.0,10.0,1.0,-10.0,201149,11.0,13.0,10.0,7.0,4.0,3.0,20.0,201158,10.0,1.0,1.0,8.0,3.0,1.0,5.0,2550,0.0,2.0,2.0,2.0,0.0,0.0,9.0,201959,13.0,5.0,4.0,9.0,6.0,0.0,20.0,1718,16.0,3.0,4.0,10.0,6.0,0.0,-13.0,101138,7.0,8.0,0.0,9.0,3.0,1.0,-1.0,708,10.0,8.0,0.0,10.0,5.0,1.0,-13.0,201584,14.0,1.0,0.0,11.0,7.0,0.0,3.0,200765,26.0,2.0,8.0,18.0,9.0,3.0,-9.0,2404,4.0,1.0,0.0,3.0,2.0,0.0,-2.0
36,77,13,25,103,24,25,9,37,86,4,17,92,53,18,20,2544,22.0,6.0,11.0,18.0,8.0,0.0,12.0,2617,0.0,0.0,1.0,2.0,0.0,0.0,3.0,2547,15.0,3.0,1.0,10.0,6.0,3.0,8.0,2548,24.0,3.0,4.0,14.0,8.0,1.0,16.0,201596,12.0,0.0,0.0,7.0,4.0,1.0,10.0,951,8.0,2.0,2.0,7.0,2.0,2.0,-5.0,1905,22.0,4.0,2.0,16.0,10.0,0.0,-6.0,201567,11.0,18.0,3.0,10.0,2.0,3.0,-15.0,201593,18.0,12.0,0.0,19.0,9.0,6.0,-20.0,203144,2.0,1.0,8.0,7.0,1.0,3.0,-4.0,2557,13.0,3.0,1.0,13.0,6.0,3.0,-8.0,200826,10.0,4.0,3.0,9.0,3.0,3.0,-3.0
39,72,4,11,107,35,19,11,37,86,13,35,100,40,23,14,2563,8.0,4.0,3.0,7.0,3.0,1.0,6.0,1890,14.0,9.0,1.0,11.0,7.0,3.0,6.0,2549,20.0,7.0,0.0,15.0,9.0,2.0,8.0,201564,26.0,3.0,8.0,12.0,8.0,2.0,6.0,965,2.0,0.0,1.0,3.0,1.0,0.0,2.0,201954,12.0,3.0,2.0,7.0,2.0,1.0,5.0,201156,8.0,0.0,0.0,6.0,3.0,1.0,-9.0,201152,12.0,7.0,2.0,13.0,5.0,1.0,-14.0,2198,4.0,7.0,1.0,3.0,2.0,1.0,-9.0,2202,11.0,6.0,4.0,14.0,5.0,1.0,7.0,202323,17.0,5.0,5.0,16.0,7.0,4.0,-3.0,2748,25.0,5.0,2.0,18.0,8.0,3.0,-7.0
38,87,7,19,112,58,23,15,38,95,14,36,106,45,28,15,201568,28.0,9.0,2.0,21.0,9.0,1.0,10.0,202702,19.0,11.0,2.0,11.0,6.0,3.0,3.0,201585,4.0,14.0,0.0,6.0,2.0,1.0,2.0,2738,14.0,9.0,6.0,9.0,6.0,3.0,9.0,201951,12.0,1.0,5.0,15.0,4.0,2.0,-2.0,201580,10.0,3.0,0.0,6.0,3.0,2.0,-1.0,201980,3.0,1.0,1.0,10.0,1.0,2.0,-13.0,1495,31.0,18.0,6.0,25.0,11.0,2.0,0.0,201168,10.0,4.0,3.0,8.0,5.0,1.0,-8.0,202390,3.0,1.0,2.0,5.0,1.0,1.0,-9.0,2225,13.0,4.0,4.0,12.0,4.0,0.0,-2.0,1938,16.0,6.0,6.0,15.0,5.0,4.0,-3.0
35,88,10,31,101,48,21,11,38,95,10,24,100,54,24,12,202365,2.0,1.0,0.0,4.0,1.0,1.0,-6.0,2200,10.0,9.0,5.0,10.0,3.0,2.0,-4.0,2730,16.0,18.0,1.0,10.0,5.0,5.0,-17.0,977,30.0,6.0,7.0,24.0,11.0,2.0,-7.0,2768,2.0,0.0,3.0,3.0,1.0,0.0,-21.0,201975,17.0,3.0,2.0,13.0,5.0,0.0,16.0,203077,7.0,3.0,1.0,4.0,3.0,2.0,-9.0,201957,13.0,17.0,5.0,19.0,5.0,3.0,8.0,202687,8.0,11.0,1.0,7.0,3.0,0.0,27.0,201945,19.0,9.0,4.0,16.0,6.0,1.0,16.0,202689,28.0,5.0,7.0,25.0,12.0,1.0,10.0,203106,0.0,2.0,0.0,3.0,0.0,0.0,-14.0
34,78,6,18,103,44,25,14,35,75,9,27,96,33,23,15,203084,0.0,2.0,1.0,5.0,0.0,0.0,2.0,101135,26.0,9.0,4.0,16.0,10.0,2.0,2.0,203105,2.0,6.0,2.0,2.0,1.0,1.0,1.0,202691,19.0,4.0,2.0,15.0,5.0,1.0,8.0,201939,13.0,5.0,3.0,13.0,5.0,2.0,3.0,203110,6.0,6.0,2.0,4.0,2.0,1.0,13.0,202498,4.0,3.0,0.0,2.0,2.0,1.0,-4.0,203076,15.0,16.0,1.0,7.0,4.0,3.0,-8.0,201577,6.0,1.0,0.0,5.0,3.0,1.0,-3.0,203085,12.0,2.0,4.0,11.0,6.0,3.0,-4.0,202349,20.0,5.0,11.0,13.0,8.0,4.0,-3.0,201583,28.0,0.0,0.0,22.0,8.0,1.0,3.0
37,86,6,14,98,37,18,15,32,80,2,8,93,51,15,20,2605,7.0,0.0,0.0,4.0,3.0,3.0,1.0,201601,10.0,10.0,2.0,7.0,3.0,1.0,9.0,202336,5.0,9.0,0.0,4.0,2.0,0.0,13.0,101145,19.0,2.0,6.0,23.0,8.0,4.0,10.0,201943,34.0,5.0,6.0,22.0,13.0,3.0,7.0,202327,2.0,1.0,0.0,2.0,1.0,2.0,-9.0,202331,16.0,10.0,5.0,15.0,6.0,5.0,-10.0,2561,12.0,6.0,1.0,14.0,5.0,2.0,-14.0,201579,8.0,10.0,2.0,10.0,4.0,2.0,-8.0,202362,3.0,1.0,1.0,5.0,1.0,0.0,-10.0,201588,18.0,5.0,2.0,16.0,6.0,4.0,-4.0,201946,9.0,5.0,0.0,2.0,2.0,1.0,9.0
41,80,9,16,104,37,21,15,32,86,2,15,84,48,19,18,202331,20.0,11.0,1.0,13.0,9.0,4.0,17.0,2561,13.0,4.0,3.0,12.0,5.0,1.0,18.0,201579,12.0,4.0,4.0,10.0,5.0,2.0,22.0,202362,0.0,1.0,4.0,1.0,0.0,1.0,16.0,201588,20.0,5.0,5.0,13.0,8.0,1.0,24.0,101123,21.0,0.0,1.0,12.0,7.0,3.0,4.0,101107,6.0,3.0,1.0,5.0,3.0,2.0,-23.0,200794,7.0,9.0,3.0,7.0,2.0,0.0,-23.0,2744,4.0,6.0,2.0,8.0,1.0,0.0,-27.0,200751,7.0,1.0,2.0,10.0,3.0,0.0,-28.0,2590,11.0,0.0,3.0,11.0,5.0,4.0,-30.0,202324,16.0,9.0,0.0,13.0,7.0,0.0,1.0
38,83,11,29,100,39,19,8,35,78,10,25,86,38,19,14,2546,31.0,3.0,1.0,22.0,12.0,1.0,18.0,200758,4.0,4.0,2.0,5.0,1.0,0.0,-13.0,2199,16.0,12.0,2.0,11.0,7.0,1.0,21.0,101109,8.0,5.0,4.0,15.0,4.0,0.0,15.0,467,7.0,8.0,5.0,9.0,2.0,2.0,6.0,2747,19.0,5.0,3.0,11.0,7.0,1.0,24.0,2743,0.0,9.0,0.0,3.0,0.0,0.0,-8.0,2222,6.0,5.0,1.0,7.0,2.0,0.0,-23.0,201572,16.0,10.0,1.0,18.0,8.0,0.0,-10.0,2207,17.0,2.0,3.0,14.0,5.0,2.0,-9.0,101114,16.0,5.0,10.0,12.0,7.0,5.0,-19.0,2586,11.0,0.0,1.0,6.0,4.0,1.0,-8.0
35,72,10,29,97,33,26,6,35,84,3,12,91,44,15,12,2554,7.0,2.0,0.0,3.0,2.0,1.0,1.0,202334,11.0,9.0,0.0,7.0,5.0,0.0,7.0,202685,12.0,5.0,1.0,6.0,5.0,2.0,-3.0,201942,23.0,2.0,1.0,19.0,10.0,0.0,1.0,101181,7.0,2.0,17.0,8.0,2.0,2.0,7.0,101187,16.0,3.0,1.0,11.0,4.0,0.0,5.0,2419,9.0,6.0,2.0,6.0,3.0,0.0,-2.0,101131,6.0,4.0,0.0,6.0,2.0,1.0,-7.0,202328,35.0,10.0,2.0,22.0,14.0,1.0,5.0,202713,9.0,6.0,0.0,9.0,3.0,0.0,-16.0,202688,2.0,4.0,6.0,10.0,1.0,2.0,3.0,201155,13.0,1.0,4.0,12.0,5.0,3.0,-3.0
34,81,8,20,90,48,18,13,34,77,9,17,83,38,20,15,203090,9.0,7.0,0.0,6.0,3.0,2.0,4.0,201175,12.0,9.0,1.0,18.0,6.0,4.0,-6.0,202696,8.0,13.0,0.0,9.0,4.0,0.0,-2.0,201167,15.0,3.0,3.0,18.0,6.0,1.0,-5.0,2749,8.0,2.0,5.0,5.0,2.0,1.0,-3.0,200755,17.0,2.0,3.0,9.0,5.0,2.0,15.0,101110,11.0,4.0,1.0,8.0,4.0,0.0,-2.0,2853,2.0,5.0,1.0,6.0,1.0,2.0,-7.0,2731,8.0,12.0,3.0,9.0,4.0,0.0,-1.0,2733,2.0,3.0,4.0,7.0,1.0,1.0,-16.0,202348,19.0,4.0,6.0,16.0,7.0,7.0,-2.0,2403,20.0,2.0,2.0,10.0,8.0,4.0,9.0
37,62,9,17,103,35,23,14,36,88,5,18,91,35,16,9,1718,40.0,8.0,5.0,16.0,13.0,1.0,29.0,2215,1.0,2.0,0.0,0.0,0.0,0.0,23.0,708,12.0,6.0,3.0,9.0,5.0,2.0,1.0,1891,15.0,3.0,4.0,9.0,6.0,2.0,18.0,200765,20.0,4.0,8.0,11.0,7.0,4.0,22.0,101138,4.0,3.0,1.0,7.0,2.0,0.0,3.0,202087,11.0,3.0,2.0,12.0,5.0,2.0,-21.0,202684,11.0,12.0,2.0,10.0,2.0,1.0,-16.0,203092,20.0,3.0,2.0,15.0,9.0,0.0,-17.0,203079,13.0,4.0,4.0,15.0,6.0,3.0,-15.0,202681,22.0,4.0,2.0,17.0,9.0,3.0,-12.0,101139,3.0,4.0,2.0,5.0,1.0,0.0,7.0
43,86,11,19,131,40,25,10,46,92,13,26,127,42,21,12,2422,17.0,6.0,5.0,13.0,6.0,1.0,10.0,201574,10.0,15.0,3.0,14.0,5.0,0.0,17.0,202326,24.0,7.0,5.0,12.0,5.0,5.0,6.0,101128,5.0,1.0,3.0,1.0,1.0,0.0,9.0,201166,23.0,2.0,5.0,12.0,9.0,1.0,11.0,202690,15.0,2.0,1.0,7.0,3.0,0.0,-14.0,203084,4.0,1.0,0.0,6.0,2.0,1.0,-9.0,101135,29.0,8.0,5.0,17.0,12.0,2.0,0.0,203105,2.0,2.0,0.0,3.0,1.0,1.0,-4.0,202691,11.0,5.0,5.0,9.0,3.0,0.0,0.0,201939,32.0,6.0,4.0,24.0,11.0,4.0,0.0,2740,2.0,3.0,0.0,2.0,1.0,0.0,-7.0
42,75,11,27,125,41,29,10,40,89,6,17,103,39,21,11,202718,9.0,5.0,4.0,13.0,4.0,1.0,22.0,202694,14.0,5.0,5.0,8.0,5.0,3.0,17.0,201600,17.0,15.0,0.0,7.0,5.0,0.0,19.0,201935,33.0,2.0,7.0,12.0,7.0,2.0,32.0,202391,18.0,2.0,6.0,12.0,8.0,1.0,23.0,202962,13.0,4.0,0.0,5.0,5.0,0.0,1.0,201152,17.0,6.0,5.0,12.0,7.0,3.0,-13.0,202323,6.0,2.0,3.0,7.0,3.0,1.0,-15.0,2198,2.0,1.0,0.0,1.0,1.0,0.0,-7.0,2202,11.0,3.0,1.0,10.0,5.0,2.0,-17.0,203146,2.0,1.0,0.0,5.0,1.0,1.0,-11.0,202730,10.0,7.0,2.0,8.0,4.0,0.0,-5.0
47,85,17,28,121,33,31,11,40,86,6,10,104,42,19,17,201162,20.0,4.0,5.0,12.0,7.0,1.0,11.0,2449,12.0,5.0,4.0,9.0,4.0,2.0,13.0,101162,8.0,9.0,2.0,11.0,4.0,2.0,2.0,200769,26.0,4.0,2.0,16.0,10.0,0.0,8.0,201609,21.0,3.0,11.0,13.0,8.0,3.0,11.0,202693,2.0,1.0,0.0,6.0,1.0,1.0,6.0,203077,25.0,12.0,4.0,14.0,9.0,0.0,1.0,201957,13.0,9.0,1.0,11.0,5.0,2.0,-25.0,202687,2.0,2.0,0.0,4.0,1.0,2.0,-14.0,201945,4.0,4.0,3.0,9.0,2.0,2.0,-19.0,202689,27.0,4.0,6.0,14.0,9.0,3.0,-1.0,201196,2.0,1.0,4.0,4.0,1.0,3.0,-22.0
36,88,3,8,90,56,26,16,30,85,5,20,80,44,11,17,200752,13.0,8.0,5.0,15.0,6.0,1.0,-1.0,2216,15.0,17.0,2.0,16.0,6.0,1.0,11.0,201188,12.0,12.0,2.0,10.0,5.0,3.0,11.0,2754,8.0,3.0,1.0,11.0,3.0,1.0,2.0,201144,11.0,0.0,6.0,8.0,4.0,2.0,1.0,201578,10.0,6.0,1.0,8.0,4.0,2.0,-1.0,2605,12.0,6.0,0.0,8.0,5.0,2.0,-4.0,201601,4.0,4.0,0.0,3.0,1.0,1.0,-12.0,202336,8.0,9.0,1.0,6.0,4.0,2.0,-5.0,101145,4.0,2.0,2.0,14.0,1.0,3.0,-8.0,201943,26.0,7.0,2.0,26.0,9.0,4.0,-22.0,202327,2.0,4.0,0.0,5.0,1.0,1.0,0.0
37,74,4,20,93,37,28,12,29,75,2,19,77,42,15,21,2406,6.0,5.0,1.0,8.0,2.0,0.0,10.0,201933,18.0,4.0,2.0,12.0,7.0,0.0,18.0,201599,12.0,5.0,1.0,7.0,6.0,5.0,14.0,2584,6.0,3.0,1.0,5.0,2.0,0.0,-3.0,101108,10.0,5.0,12.0,9.0,4.0,0.0,16.0,2440,11.0,5.0,0.0,7.0,5.0,2.0,12.0,202498,3.0,6.0,0.0,1.0,1.0,0.0,-12.0,203076,16.0,5.0,0.0,15.0,7.0,1.0,-10.0,201577,22.0,9.0,1.0,16.0,10.0,2.0,-3.0,203085,3.0,0.0,0.0,4.0,1.0,3.0,-13.0,202349,5.0,5.0,10.0,7.0,1.0,6.0,-17.0,201583,7.0,5.0,0.0,13.0,2.0,1.0,-19.0
36,94,9,24,92,44,21,11,36,84,9,25,100,52,20,16,2052,0.0,5.0,1.0,3.0,0.0,1.0,2.0,2746,17.0,12.0,3.0,19.0,8.0,3.0,-1.0,201143,13.0,6.0,3.0,14.0,5.0,1.0,-6.0,2594,9.0,5.0,3.0,10.0,3.0,2.0,4.0,201952,19.0,1.0,9.0,13.0,9.0,1.0,1.0,201627,8.0,2.0,0.0,6.0,2.0,0.0,-16.0,201142,41.0,13.0,3.0,23.0,14.0,6.0,2.0,201586,4.0,14.0,0.0,9.0,2.0,2.0,0.0,2570,2.0,7.0,0.0,5.0,1.0,1.0,3.0,200757,9.0,7.0,1.0,8.0,3.0,0.0,0.0,201566,27.0,3.0,11.0,21.0,9.0,3.0,4.0,2755,6.0,2.0,0.0,9.0,3.0,0.0,7.0
33,92,14,36,101,50,25,11,38,98,0,22,93,59,20,9,201587,22.0,6.0,3.0,15.0,7.0,1.0,11.0,201581,18.0,18.0,0.0,16.0,7.0,1.0,2.0,200777,2.0,3.0,0.0,4.0,1.0,0.0,15.0,202083,20.0,3.0,4.0,19.0,7.0,1.0,6.0,203081,12.0,4.0,10.0,14.0,3.0,2.0,9.0,202337,14.0,8.0,1.0,10.0,4.0,0.0,-5.0,201568,6.0,5.0,0.0,10.0,1.0,1.0,-9.0,202702,6.0,8.0,0.0,10.0,3.0,0.0,-13.0,201585,7.0,9.0,0.0,3.0,3.0,1.0,-5.0,2738,13.0,5.0,4.0,13.0,5.0,3.0,-9.0,201951,13.0,3.0,8.0,15.0,6.0,0.0,-10.0,201580,7.0,3.0,0.0,8.0,3.0,0.0,2.0
37,96,3,22,95,36,23,9,42,78,10,28,110,47,25,20,2563,12.0,0.0,0.0,6.0,3.0,1.0,-8.0,1890,10.0,9.0,0.0,14.0,5.0,0.0,-23.0,2549,8.0,2.0,0.0,10.0,4.0,2.0,-27.0,201564,8.0,5.0,2.0,14.0,3.0,1.0,-24.0,201954,11.0,3.0,5.0,8.0,4.0,2.0,-10.0,1713,10.0,4.0,2.0,9.0,4.0,0.0,2.0,2544,24.0,9.0,5.0,13.0,9.0,5.0,25.0,2617,5.0,7.0,1.0,3.0,1.0,0.0,26.0,2547,17.0,7.0,4.0,14.0,8.0,1.0,31.0,2548,19.0,5.0,6.0,13.0,7.0,3.0,40.0,201596,4.0,1.0,5.0,2.0,1.0,3.0,22.0,2203,13.0,4.0,2.0,9.0,4.0,0.0,-6.0
37,84,9,20,99,45,27,15,33,82,5,20,93,43,17,16,1905,9.0,4.0,2.0,10.0,3.0,5.0,9.0,201567,28.0,11.0,7.0,20.0,9.0,1.0,2.0,201593,24.0,10.0,0.0,18.0,10.0,2.0,12.0,203144,12.0,7.0,12.0,10.0,5.0,1.0,6.0,2557,4.0,3.0,1.0,4.0,1.0,1.0,11.0,201937,0.0,3.0,3.0,3.0,0.0,2.0,0.0,201142,33.0,7.0,6.0,21.0,12.0,3.0,-7.0,201586,14.0,9.0,0.0,13.0,6.0,1.0,-7.0,2570,0.0,2.0,1.0,2.0,0.0,1.0,-4.0,200757,9.0,5.0,1.0,9.0,3.0,0.0,-6.0,201566,30.0,11.0,9.0,28.0,9.0,8.0,-6.0,2555,0.0,6.0,0.0,1.0,0.0,0.0,-2.0
