date,matchup,WL,PLAYER_NAME,MIN,FGM,OREB,BLK,REB,START_POSITION,TEAM_CITY,FG3A,FTM,FT_PCT,DREB,FG3_PCT,FG3M,STL,GAME_ID,TO,PF,PLUS_MINUS,PTS,FG_PCT,AST,PLAYER_ID,TEAM_ID,COMMENT,FTA,TEAM_ABBREVIATION,FGA
2020-03-01,LAL @ NOP,W,LeBron James,36:23,14.0,0.0,0.0,12.0,F,Los Angeles,5.0,3.0,1.0,12.0,0.6,3.0,2.0,21900900,6.0,2.0,22.0,34.0,0.667,13.0,2544,1610612747,,3.0,LAL,21.0
2020-03-01,LAL @ NOP,W,Kyle Kuzma,35:02,8.0,1.0,0.0,4.0,F,Los Angeles,8.0,2.0,0.667,3.0,0.25,2.0,1.0,21900900,0.0,4.0,11.0,20.0,0.444,1.0,1628398,1610612747,,3.0,LAL,18.0
2020-03-01,LAL @ NOP,W,JaVale McGee,24:21,4.0,2.0,6.0,4.0,C,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21900900,1.0,3.0,6.0,8.0,0.667,0.0,201580,1610612747,,0.0,LAL,6.0
2020-03-01,LAL @ NOP,W,Danny Green,22:45,4.0,0.0,0.0,3.0,G,Los Angeles,6.0,0.0,0.0,3.0,0.333,2.0,1.0,21900900,1.0,3.0,0.0,10.0,0.444,1.0,201980,1610612747,,0.0,LAL,9.0
2020-03-01,LAL @ NOP,W,Avery Bradley,24:55,3.0,1.0,1.0,2.0,G,Los Angeles,4.0,2.0,1.0,1.0,0.5,2.0,1.0,21900900,0.0,1.0,5.0,10.0,0.375,3.0,202340,1610612747,,2.0,LAL,8.0
2020-03-01,LAL @ NOP,W,Kentavious Caldwell-Pope,31:16,5.0,0.0,1.0,0.0,,Los Angeles,5.0,2.0,1.0,0.0,0.2,1.0,3.0,21900900,1.0,1.0,9.0,13.0,0.455,2.0,203484,1610612747,,2.0,LAL,11.0
2020-03-01,LAL @ NOP,W,Dwight Howard,22:01,4.0,2.0,1.0,6.0,,Los Angeles,0.0,0.0,0.0,4.0,0.0,0.0,0.0,21900900,1.0,5.0,8.0,8.0,0.667,1.0,2730,1610612747,,0.0,LAL,6.0
2020-03-01,LAL @ NOP,W,Markieff Morris,14:36,4.0,0.0,0.0,4.0,,Los Angeles,4.0,0.0,0.0,4.0,0.5,2.0,1.0,21900900,0.0,4.0,-9.0,10.0,0.5,1.0,202693,1610612747,,0.0,LAL,8.0
2020-03-01,LAL @ NOP,W,Rajon Rondo,16:46,2.0,0.0,0.0,1.0,,Los Angeles,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21900900,3.0,0.0,-5.0,4.0,0.4,1.0,200765,1610612747,,0.0,LAL,5.0
2020-03-01,LAL @ NOP,W,Quinn Cook,11:55,2.0,0.0,0.0,0.0,,Los Angeles,2.0,0.0,0.0,0.0,0.5,1.0,0.0,21900900,0.0,3.0,-7.0,5.0,0.4,0.0,1626188,1610612747,,0.0,LAL,5.0
2020-03-01,LAL @ NOP,W,Brandon Ingram,39:08,5.0,0.0,0.0,4.0,F,New Orleans,9.0,4.0,1.0,4.0,0.111,1.0,1.0,21900900,3.0,5.0,4.0,15.0,0.217,2.0,1627742,1610612740,,4.0,NOP,23.0
2020-03-01,LAL @ NOP,W,Zion Williamson,33:14,12.0,2.0,0.0,7.0,F,New Orleans,0.0,11.0,0.846,5.0,0.0,0.0,0.0,21900900,6.0,2.0,-10.0,35.0,0.75,0.0,1629627,1610612740,,13.0,NOP,16.0
2020-03-01,LAL @ NOP,W,Derrick Favors,27:22,5.0,9.0,1.0,14.0,C,New Orleans,0.0,2.0,1.0,5.0,0.0,0.0,1.0,21900900,0.0,1.0,-8.0,12.0,0.417,0.0,202324,1610612740,,2.0,NOP,12.0
2020-03-01,LAL @ NOP,W,Jrue Holiday,38:16,4.0,1.0,0.0,5.0,G,New Orleans,5.0,1.0,0.5,4.0,0.4,2.0,1.0,21900900,2.0,2.0,-7.0,11.0,0.4,6.0,201950,1610612740,,2.0,NOP,10.0
2020-03-01,LAL @ NOP,W,Lonzo Ball,37:30,7.0,0.0,1.0,9.0,G,New Orleans,7.0,4.0,0.667,9.0,0.143,1.0,3.0,21900900,3.0,0.0,-4.0,19.0,0.467,9.0,1628366,1610612740,,6.0,NOP,15.0
2020-03-01,LAL @ NOP,W,Josh Hart,21:56,3.0,2.0,0.0,6.0,,New Orleans,3.0,0.0,0.0,4.0,0.333,1.0,0.0,21900900,1.0,1.0,-6.0,7.0,0.6,3.0,1628404,1610612740,,0.0,NOP,5.0
2020-03-01,LAL @ NOP,W,Nicolo Melli,20:38,2.0,0.0,1.0,2.0,,New Orleans,7.0,5.0,0.833,2.0,0.143,1.0,1.0,21900900,0.0,0.0,0.0,10.0,0.25,0.0,1629740,1610612740,,6.0,NOP,8.0
2020-03-01,LAL @ NOP,W,E'Twaun Moore,16:27,2.0,0.0,0.0,3.0,,New Orleans,1.0,0.0,0.0,3.0,1.0,1.0,0.0,21900900,0.0,0.0,-2.0,5.0,0.5,3.0,202734,1610612740,,0.0,NOP,4.0
2020-03-01,LAL @ NOP,W,Frank Jackson,5:29,0.0,1.0,0.0,2.0,,New Orleans,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21900900,1.0,0.0,-7.0,0.0,0.0,1.0,1628402,1610612740,,0.0,NOP,2.0
2020-02-29,LAL @ MEM,L,LeBron James,34:20,8.0,2.0,1.0,8.0,F,Los Angeles,8.0,1.0,0.5,6.0,0.25,2.0,1.0,21900891,5.0,1.0,-12.0,19.0,0.444,10.0,2544,1610612747,,2.0,LAL,18.0
2020-02-29,LAL @ MEM,L,Anthony Davis,24:44,7.0,2.0,2.0,9.0,F,Los Angeles,3.0,0.0,0.0,7.0,0.333,1.0,0.0,21900891,1.0,2.0,-10.0,15.0,0.583,4.0,203076,1610612747,,1.0,LAL,12.0
2020-02-29,LAL @ MEM,L,JaVale McGee,16:35,1.0,2.0,0.0,5.0,C,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21900891,1.0,2.0,-2.0,2.0,1.0,0.0,201580,1610612747,,0.0,LAL,1.0
2020-02-29,LAL @ MEM,L,Avery Bradley,20:41,2.0,0.0,0.0,1.0,G,Los Angeles,6.0,0.0,0.0,1.0,0.333,2.0,0.0,21900891,2.0,2.0,-4.0,6.0,0.25,2.0,202340,1610612747,,0.0,LAL,8.0
2020-02-29,LAL @ MEM,L,Alex Caruso,20:33,3.0,0.0,0.0,2.0,G,Los Angeles,2.0,2.0,1.0,2.0,0.5,1.0,1.0,21900891,0.0,0.0,-8.0,9.0,0.6,0.0,1627936,1610612747,,2.0,LAL,5.0
2020-02-29,LAL @ MEM,L,Kentavious Caldwell-Pope,28:53,5.0,1.0,0.0,2.0,,Los Angeles,4.0,0.0,0.0,1.0,0.25,1.0,0.0,21900891,0.0,1.0,-18.0,11.0,0.417,2.0,203484,1610612747,,0.0,LAL,12.0
2020-02-29,LAL @ MEM,L,Kyle Kuzma,26:19,5.0,0.0,0.0,5.0,,Los Angeles,2.0,0.0,0.0,5.0,0.0,0.0,0.0,21900891,3.0,1.0,-9.0,10.0,0.417,2.0,1628398,1610612747,,1.0,LAL,12.0
2020-02-29,LAL @ MEM,L,Rajon Rondo,25:07,1.0,0.0,0.0,1.0,,Los Angeles,2.0,0.0,0.0,1.0,0.0,0.0,1.0,21900891,2.0,0.0,-11.0,2.0,0.25,4.0,200765,1610612747,,0.0,LAL,4.0
2020-02-29,LAL @ MEM,L,Markieff Morris,16:38,2.0,3.0,0.0,4.0,,Los Angeles,6.0,0.0,0.0,1.0,0.167,1.0,0.0,21900891,0.0,0.0,-13.0,5.0,0.222,2.0,202693,1610612747,,0.0,LAL,9.0
2020-02-29,LAL @ MEM,L,Dwight Howard,18:17,1.0,3.0,0.0,7.0,,Los Angeles,0.0,4.0,0.667,4.0,0.0,0.0,2.0,21900891,0.0,4.0,-3.0,6.0,0.333,0.0,2730,1610612747,,6.0,LAL,3.0
2020-02-29,LAL @ MEM,L,Jared Dudley,3:04,0.0,0.0,0.0,0.0,,Los Angeles,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21900891,0.0,0.0,1.0,0.0,0.0,0.0,201162,1610612747,,0.0,LAL,1.0
2020-02-29,LAL @ MEM,L,Troy Daniels,3:04,1.0,0.0,0.0,0.0,,Los Angeles,1.0,0.0,0.0,0.0,1.0,1.0,0.0,21900891,0.0,0.0,1.0,3.0,1.0,0.0,203584,1610612747,,0.0,LAL,1.0
2020-02-29,LAL @ MEM,L,Quinn Cook,1:45,0.0,0.0,0.0,1.0,,Los Angeles,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21900891,0.0,0.0,3.0,0.0,0.0,0.0,1626188,1610612747,,0.0,LAL,2.0
2020-02-29,LAL @ MEM,L,Dillon Brooks,34:47,9.0,1.0,0.0,5.0,F,Memphis,11.0,3.0,1.0,4.0,0.273,3.0,0.0,21900891,2.0,4.0,15.0,24.0,0.375,0.0,1628415,1610612763,,3.0,MEM,24.0
2020-02-29,LAL @ MEM,L,Kyle Anderson,31:28,4.0,0.0,0.0,3.0,F,Memphis,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21900891,2.0,0.0,16.0,8.0,0.571,3.0,203937,1610612763,,0.0,MEM,7.0
2020-02-29,LAL @ MEM,L,Jonas Valanciunas,30:47,10.0,5.0,0.0,20.0,C,Memphis,0.0,2.0,1.0,15.0,0.0,0.0,0.0,21900891,0.0,4.0,29.0,22.0,0.667,2.0,202685,1610612763,,2.0,MEM,15.0
2020-02-29,LAL @ MEM,L,De'Anthony Melton,24:37,1.0,0.0,1.0,3.0,G,Memphis,3.0,0.0,0.0,3.0,0.333,1.0,3.0,21900891,0.0,0.0,14.0,3.0,0.2,2.0,1629001,1610612763,,0.0,MEM,5.0
2020-02-29,LAL @ MEM,L,Ja Morant,33:37,10.0,2.0,0.0,6.0,G,Memphis,6.0,3.0,0.75,4.0,0.667,4.0,1.0,21900891,3.0,1.0,15.0,27.0,0.625,14.0,1629630,1610612763,,4.0,MEM,16.0
2020-02-29,LAL @ MEM,L,Tyus Jones,21:37,3.0,0.0,0.0,3.0,,Memphis,4.0,0.0,0.0,3.0,0.25,1.0,2.0,21900891,0.0,0.0,10.0,7.0,0.273,2.0,1626145,1610612763,,0.0,MEM,11.0
2020-02-29,LAL @ MEM,L,Gorgui Dieng,21:09,1.0,3.0,2.0,6.0,,Memphis,4.0,0.0,0.0,3.0,0.0,0.0,1.0,21900891,0.0,0.0,-5.0,2.0,0.167,1.0,203476,1610612763,,0.0,MEM,6.0
2020-02-29,LAL @ MEM,L,Josh Jackson,15:12,2.0,0.0,0.0,0.0,,Memphis,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21900891,0.0,3.0,-5.0,4.0,0.286,1.0,1628367,1610612763,,0.0,MEM,7.0
2020-02-29,LAL @ MEM,L,Yuta Watanabe,12:36,1.0,1.0,0.0,2.0,,Memphis,0.0,1.0,0.5,1.0,0.0,0.0,1.0,21900891,0.0,1.0,-6.0,3.0,0.5,0.0,1629139,1610612763,,2.0,MEM,2.0
2020-02-29,LAL @ MEM,L,John Konchar,12:25,2.0,3.0,1.0,3.0,,Memphis,1.0,0.0,0.0,0.0,1.0,1.0,2.0,21900891,0.0,1.0,5.0,5.0,1.0,2.0,1629723,1610612763,,0.0,MEM,2.0
2020-02-29,LAL @ MEM,L,Marko Guduric,1:45,0.0,0.0,0.0,0.0,,Memphis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900891,0.0,0.0,-3.0,0.0,0.0,0.0,1629741,1610612763,,0.0,MEM,0.0
2020-02-27,LAL @ GSW,W,Danny Green,18:32,0.0,0.0,0.0,0.0,F,Los Angeles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900876,0.0,1.0,5.0,0.0,0.0,1.0,201980,1610612747,,0.0,LAL,1.0
2020-02-27,LAL @ GSW,W,Anthony Davis,25:11,6.0,1.0,2.0,6.0,F,Los Angeles,3.0,10.0,0.833,5.0,0.333,1.0,2.0,21900876,3.0,2.0,17.0,23.0,0.462,1.0,203076,1610612747,,12.0,LAL,13.0
2020-02-27,LAL @ GSW,W,JaVale McGee,18:52,5.0,0.0,0.0,6.0,C,Los Angeles,0.0,2.0,1.0,6.0,0.0,0.0,1.0,21900876,3.0,3.0,4.0,12.0,0.833,1.0,201580,1610612747,,2.0,LAL,6.0
2020-02-27,LAL @ GSW,W,Avery Bradley,21:17,5.0,0.0,0.0,1.0,G,Los Angeles,2.0,0.0,0.0,1.0,1.0,2.0,1.0,21900876,0.0,1.0,6.0,12.0,0.714,2.0,202340,1610612747,,0.0,LAL,7.0
2020-02-27,LAL @ GSW,W,Rajon Rondo,25:46,6.0,1.0,0.0,4.0,G,Los Angeles,2.0,0.0,0.0,3.0,0.0,0.0,2.0,21900876,2.0,0.0,17.0,12.0,0.545,6.0,200765,1610612747,,0.0,LAL,11.0
2020-02-27,LAL @ GSW,W,Kentavious Caldwell-Pope,22:41,4.0,0.0,0.0,3.0,,Los Angeles,4.0,0.0,0.0,3.0,0.25,1.0,2.0,21900876,0.0,1.0,24.0,9.0,0.5,1.0,203484,1610612747,,1.0,LAL,8.0
2020-02-27,LAL @ GSW,W,Kyle Kuzma,28:34,8.0,0.0,0.0,3.0,,Los Angeles,4.0,1.0,0.5,3.0,0.25,1.0,1.0,21900876,4.0,4.0,23.0,18.0,0.471,3.0,1628398,1610612747,,2.0,LAL,17.0
2020-02-27,LAL @ GSW,W,Markieff Morris,18:57,3.0,3.0,0.0,4.0,,Los Angeles,2.0,0.0,0.0,1.0,1.0,2.0,0.0,21900876,1.0,2.0,23.0,8.0,0.6,1.0,202693,1610612747,,0.0,LAL,5.0
2020-02-27,LAL @ GSW,W,Alex Caruso,15:27,0.0,0.0,1.0,4.0,,Los Angeles,1.0,0.0,0.0,4.0,0.0,0.0,1.0,21900876,1.0,0.0,12.0,0.0,0.0,3.0,1627936,1610612747,,2.0,LAL,5.0
2020-02-27,LAL @ GSW,W,Dwight Howard,24:22,4.0,3.0,2.0,9.0,,Los Angeles,0.0,5.0,0.714,6.0,0.0,0.0,1.0,21900876,1.0,3.0,16.0,13.0,1.0,3.0,2730,1610612747,,7.0,LAL,4.0
2020-02-27,LAL @ GSW,W,Jared Dudley,6:47,0.0,0.0,0.0,2.0,,Los Angeles,0.0,0.0,0.0,2.0,0.0,0.0,1.0,21900876,0.0,0.0,1.0,0.0,0.0,1.0,201162,1610612747,,0.0,LAL,1.0
2020-02-27,LAL @ GSW,W,Quinn Cook,6:47,3.0,0.0,0.0,0.0,,Los Angeles,3.0,0.0,0.0,0.0,0.333,1.0,1.0,21900876,1.0,0.0,1.0,7.0,0.5,1.0,1626188,1610612747,,0.0,LAL,6.0
2020-02-27,LAL @ GSW,W,Troy Daniels,6:47,1.0,0.0,0.0,2.0,,Los Angeles,3.0,0.0,0.0,2.0,0.0,0.0,0.0,21900876,0.0,0.0,1.0,2.0,0.25,0.0,203584,1610612747,,1.0,LAL,4.0
2020-02-27,LAL @ GSW,W,Draymond Green,9:44,1.0,0.0,0.0,1.0,F,Golden State,0.0,0.0,0.0,1.0,0.0,0.0,1.0,21900876,3.0,4.0,3.0,2.0,1.0,4.0,203110,1610612744,,0.0,GSW,1.0
2020-02-27,LAL @ GSW,W,Marquese Chriss,23:04,2.0,2.0,1.0,7.0,F,Golden State,0.0,0.0,0.0,5.0,0.0,0.0,0.0,21900876,1.0,4.0,-13.0,4.0,0.4,4.0,1627737,1610612744,,0.0,GSW,5.0
2020-02-27,LAL @ GSW,W,Dragan Bender,22:14,2.0,0.0,0.0,4.0,C,Golden State,4.0,0.0,0.0,4.0,0.0,0.0,2.0,21900876,3.0,6.0,-14.0,4.0,0.333,1.0,1627733,1610612744,,0.0,GSW,6.0
2020-02-27,LAL @ GSW,W,Damion Lee,33:34,5.0,0.0,0.0,6.0,G,Golden State,11.0,1.0,1.0,6.0,0.364,4.0,0.0,21900876,3.0,4.0,-15.0,15.0,0.333,4.0,1627814,1610612744,,1.0,GSW,15.0
2020-02-27,LAL @ GSW,W,Jordan Poole,32:17,7.0,0.0,0.0,1.0,G,Golden State,5.0,0.0,0.0,1.0,0.4,2.0,0.0,21900876,4.0,0.0,-4.0,16.0,0.538,8.0,1629673,1610612744,,0.0,GSW,13.0
2020-02-27,LAL @ GSW,W,Kevon Looney,19:16,2.0,2.0,1.0,4.0,,Golden State,1.0,0.0,0.0,2.0,0.0,0.0,1.0,21900876,2.0,3.0,-13.0,4.0,0.333,2.0,1626172,1610612744,,0.0,GSW,6.0
2020-02-27,LAL @ GSW,W,Ky Bowman,30:47,5.0,0.0,1.0,3.0,,Golden State,2.0,0.0,0.0,3.0,0.5,1.0,2.0,21900876,7.0,2.0,-30.0,11.0,0.556,2.0,1629065,1610612744,,0.0,GSW,9.0
2020-02-27,LAL @ GSW,W,Juan Toscano-Anderson,20:24,2.0,0.0,0.0,4.0,,Golden State,1.0,0.0,0.0,4.0,1.0,1.0,1.0,21900876,3.0,4.0,-21.0,5.0,0.4,0.0,1629308,1610612744,,0.0,GSW,5.0
2020-02-27,LAL @ GSW,W,Eric Paschall,26:37,7.0,1.0,0.0,3.0,,Golden State,3.0,8.0,0.889,2.0,0.333,1.0,0.0,21900876,0.0,0.0,-25.0,23.0,0.5,2.0,1629672,1610612744,,9.0,GSW,14.0
2020-02-27,LAL @ GSW,W,Mychal Mulder,22:03,1.0,0.0,0.0,4.0,,Golden State,5.0,0.0,0.0,4.0,0.0,0.0,0.0,21900876,0.0,0.0,-18.0,2.0,0.167,0.0,1628539,1610612744,,0.0,GSW,6.0
2020-02-25,LAL vs. NOP,W,Brandon Ingram,36:36,12.0,1.0,0.0,7.0,F,New Orleans,9.0,7.0,0.875,6.0,0.333,3.0,2.0,21900861,7.0,1.0,-7.0,34.0,0.6,4.0,1627742,1610612740,,8.0,NOP,20.0
2020-02-25,LAL vs. NOP,W,Zion Williamson,32:52,8.0,2.0,0.0,6.0,F,New Orleans,0.0,13.0,0.684,4.0,0.0,0.0,1.0,21900861,3.0,2.0,-7.0,29.0,0.444,3.0,1629627,1610612740,,19.0,NOP,18.0
2020-02-25,LAL vs. NOP,W,Derrick Favors,23:58,4.0,0.0,1.0,3.0,C,New Orleans,0.0,0.0,0.0,3.0,0.0,0.0,1.0,21900861,0.0,4.0,-1.0,8.0,0.8,0.0,202324,1610612740,,0.0,NOP,5.0
2020-02-25,LAL vs. NOP,W,Jrue Holiday,38:05,5.0,1.0,0.0,5.0,G,New Orleans,5.0,0.0,0.0,4.0,0.2,1.0,2.0,21900861,4.0,5.0,1.0,11.0,0.263,9.0,201950,1610612740,,0.0,NOP,19.0
2020-02-25,LAL vs. NOP,W,Lonzo Ball,30:36,4.0,2.0,0.0,8.0,G,New Orleans,6.0,0.0,0.0,6.0,0.333,2.0,0.0,21900861,2.0,2.0,-7.0,10.0,0.364,8.0,1628366,1610612740,,0.0,NOP,11.0
2020-02-25,LAL vs. NOP,W,JJ Redick,19:58,0.0,0.0,0.0,5.0,,New Orleans,0.0,3.0,1.0,5.0,0.0,0.0,0.0,21900861,2.0,5.0,12.0,3.0,0.0,4.0,200755,1610612740,,3.0,NOP,0.0
2020-02-25,LAL vs. NOP,W,Nicolo Melli,27:26,5.0,0.0,1.0,6.0,,New Orleans,3.0,0.0,0.0,6.0,0.333,1.0,0.0,21900861,2.0,2.0,2.0,11.0,0.625,2.0,1629740,1610612740,,0.0,NOP,8.0
2020-02-25,LAL vs. NOP,W,Josh Hart,21:39,1.0,0.0,0.0,3.0,,New Orleans,4.0,0.0,0.0,3.0,0.25,1.0,3.0,21900861,0.0,2.0,-16.0,3.0,0.25,1.0,1628404,1610612740,,0.0,NOP,4.0
2020-02-25,LAL vs. NOP,W,E'Twaun Moore,4:24,0.0,0.0,0.0,0.0,,New Orleans,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21900861,0.0,0.0,-13.0,0.0,0.0,0.0,202734,1610612740,,0.0,NOP,1.0
2020-02-25,LAL vs. NOP,W,Jahlil Okafor,4:26,0.0,0.0,0.0,2.0,,New Orleans,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21900861,0.0,1.0,-9.0,0.0,0.0,0.0,1626143,1610612740,,0.0,NOP,0.0
2020-02-25,LAL vs. NOP,W,LeBron James,34:13,17.0,2.0,1.0,8.0,F,Los Angeles,11.0,1.0,0.5,6.0,0.455,5.0,0.0,21900861,7.0,1.0,12.0,40.0,0.63,6.0,2544,1610612747,,2.0,LAL,27.0
2020-02-25,LAL vs. NOP,W,Anthony Davis,35:60,6.0,6.0,6.0,14.0,F,Los Angeles,3.0,9.0,0.9,8.0,0.0,0.0,1.0,21900861,2.0,3.0,11.0,21.0,0.286,3.0,203076,1610612747,,10.0,LAL,21.0
2020-02-25,LAL vs. NOP,W,JaVale McGee,13:29,1.0,3.0,0.0,9.0,C,Los Angeles,0.0,0.0,0.0,6.0,0.0,0.0,0.0,21900861,0.0,1.0,7.0,2.0,0.5,0.0,201580,1610612747,,0.0,LAL,2.0
2020-02-25,LAL vs. NOP,W,Danny Green,31:09,6.0,1.0,1.0,5.0,G,Los Angeles,9.0,0.0,0.0,4.0,0.556,5.0,2.0,21900861,2.0,2.0,15.0,17.0,0.6,4.0,201980,1610612747,,0.0,LAL,10.0
2020-02-25,LAL vs. NOP,W,Avery Bradley,21:40,0.0,0.0,0.0,4.0,G,Los Angeles,7.0,0.0,0.0,4.0,0.0,0.0,1.0,21900861,1.0,1.0,3.0,0.0,0.0,1.0,202340,1610612747,,0.0,LAL,8.0
2020-02-25,LAL vs. NOP,W,Kentavious Caldwell-Pope,29:25,6.0,0.0,0.0,1.0,,Los Angeles,7.0,0.0,0.0,1.0,0.429,3.0,2.0,21900861,2.0,3.0,-1.0,15.0,0.545,1.0,203484,1610612747,,2.0,LAL,11.0
2020-02-25,LAL vs. NOP,W,Kyle Kuzma,12:17,4.0,0.0,0.0,1.0,,Los Angeles,3.0,1.0,1.0,1.0,0.0,0.0,1.0,21900861,0.0,1.0,-19.0,9.0,0.4,0.0,1628398,1610612747,,1.0,LAL,10.0
2020-02-25,LAL vs. NOP,W,Rajon Rondo,11:31,0.0,1.0,0.0,1.0,,Los Angeles,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21900861,0.0,1.0,-17.0,0.0,0.0,2.0,200765,1610612747,,0.0,LAL,4.0
2020-02-25,LAL vs. NOP,W,Markieff Morris,14:37,1.0,0.0,1.0,1.0,,Los Angeles,2.0,2.0,1.0,1.0,0.0,0.0,0.0,21900861,0.0,3.0,2.0,4.0,0.333,0.0,202693,1610612747,,2.0,LAL,3.0
2020-02-25,LAL vs. NOP,W,Dwight Howard,18:17,1.0,1.0,2.0,4.0,,Los Angeles,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21900861,1.0,3.0,12.0,2.0,1.0,2.0,2730,1610612747,,1.0,LAL,1.0
2020-02-25,LAL vs. NOP,W,Alex Caruso,17:22,3.0,0.0,1.0,3.0,,Los Angeles,1.0,2.0,0.667,3.0,0.0,0.0,2.0,21900861,1.0,1.0,20.0,8.0,0.6,8.0,1627936,1610612747,,3.0,LAL,5.0
2020-02-23,LAL vs. BOS,W,Gordon Hayward,39:33,5.0,0.0,0.0,8.0,F,Boston,5.0,0.0,0.0,8.0,0.0,0.0,0.0,21900842,3.0,2.0,0.0,10.0,0.333,9.0,202330,1610612738,,0.0,BOS,15.0
2020-02-23,LAL vs. BOS,W,Jayson Tatum,36:33,12.0,1.0,2.0,5.0,F,Boston,7.0,13.0,0.867,4.0,0.571,4.0,1.0,21900842,2.0,3.0,6.0,41.0,0.6,2.0,1628369,1610612738,,15.0,BOS,20.0
2020-02-23,LAL vs. BOS,W,Daniel Theis,31:13,6.0,2.0,0.0,9.0,C,Boston,2.0,2.0,0.667,7.0,1.0,2.0,0.0,21900842,1.0,6.0,4.0,16.0,0.857,0.0,1628464,1610612738,,3.0,BOS,7.0
2020-02-23,LAL vs. BOS,W,Jaylen Brown,38:55,8.0,2.0,1.0,6.0,G,Boston,9.0,1.0,0.5,4.0,0.333,3.0,2.0,21900842,4.0,4.0,7.0,20.0,0.421,2.0,1627759,1610612738,,2.0,BOS,19.0
2020-02-23,LAL vs. BOS,W,Marcus Smart,35:55,4.0,1.0,0.0,7.0,G,Boston,7.0,3.0,0.75,6.0,0.429,3.0,2.0,21900842,2.0,5.0,-4.0,14.0,0.364,3.0,203935,1610612738,,4.0,BOS,11.0
2020-02-23,LAL vs. BOS,W,Semi Ojeleye,6:05,0.0,0.0,0.0,3.0,,Boston,0.0,0.0,0.0,3.0,0.0,0.0,0.0,21900842,0.0,0.0,-5.0,0.0,0.0,1.0,1628400,1610612738,,0.0,BOS,0.0
2020-02-23,LAL vs. BOS,W,Brad Wanamaker,18:05,0.0,1.0,0.0,3.0,,Boston,1.0,2.0,1.0,2.0,0.0,0.0,1.0,21900842,3.0,2.0,-11.0,2.0,0.0,3.0,202954,1610612738,,2.0,BOS,4.0
2020-02-23,LAL vs. BOS,W,Enes Kanter,5:10,0.0,0.0,0.0,2.0,,Boston,0.0,0.0,0.0,2.0,0.0,0.0,0.0,21900842,1.0,0.0,-6.0,0.0,0.0,0.0,202683,1610612738,,0.0,BOS,0.0
2020-02-23,LAL vs. BOS,W,Romeo Langford,15:24,2.0,0.0,0.0,0.0,,Boston,2.0,0.0,0.0,0.0,0.5,1.0,0.0,21900842,0.0,2.0,-4.0,5.0,0.4,0.0,1629641,1610612738,,2.0,BOS,5.0
2020-02-23,LAL vs. BOS,W,Grant Williams,13:06,1.0,1.0,0.0,1.0,,Boston,1.0,2.0,1.0,0.0,0.0,0.0,1.0,21900842,1.0,5.0,3.0,4.0,0.5,0.0,1629684,1610612738,,2.0,BOS,2.0
2020-02-23,LAL vs. BOS,W,Vincent Poirier,0:01,0.0,0.0,0.0,0.0,,Boston,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21900842,0.0,0.0,0.0,0.0,0.0,0.0,1629738,1610612738,,0.0,BOS,0.0
2020-02-23,LAL vs. BOS,W,LeBron James,35:29,9.0,0.0,0.0,8.0,F,Los Angeles,10.0,7.0,0.583,8.0,0.4,4.0,0.0,21900842,2.0,4.0,-1.0,29.0,0.474,9.0,2544,1610612747,,12.0,LAL,19.0
2020-02-23,LAL vs. BOS,W,Anthony Davis,39:05,10.0,6.0,2.0,13.0,F,Los Angeles,5.0,9.0,0.75,7.0,0.6,3.0,0.0,21900842,6.0,3.0,-3.0,32.0,0.4,3.0,203076,1610612747,,12.0,LAL,25.0
2020-02-23,LAL vs. BOS,W,JaVale McGee,12:56,2.0,1.0,0.0,8.0,C,Los Angeles,0.0,0.0,0.0,7.0,0.0,0.0,0.0,21900842,0.0,2.0,-6.0,4.0,0.667,0.0,201580,1610612747,,0.0,LAL,3.0
2020-02-23,LAL vs. BOS,W,Danny Green,22:33,1.0,0.0,0.0,2.0,G,Los Angeles,4.0,0.0,0.0,2.0,0.25,1.0,0.0,21900842,1.0,1.0,-16.0,3.0,0.25,0.0,201980,1610612747,,0.0,LAL,4.0
2020-02-23,LAL vs. BOS,W,Avery Bradley,29:05,1.0,0.0,0.0,2.0,G,Los Angeles,3.0,0.0,0.0,2.0,0.333,1.0,1.0,21900842,0.0,2.0,7.0,3.0,0.25,1.0,202340,1610612747,,0.0,LAL,4.0
2020-02-23,LAL vs. BOS,W,Kyle Kuzma,27:14,6.0,1.0,1.0,4.0,,Los Angeles,5.0,3.0,0.75,3.0,0.2,1.0,0.0,21900842,2.0,1.0,17.0,16.0,0.462,0.0,1628398,1610612747,,4.0,LAL,13.0
